User Review Score,Date of Review,Name,Game Id,User Reviewer
4,2010-06-29 10:44:45,Black Market Aerial Pack,3030-20742,psdeuce
5,2010-06-29 11:02:26,Transformers: War for Cybertron,3030-29405,musim
4,2010-06-29 13:15:35,Transformers: War for Cybertron,3030-29405,canuckeh
4,2010-06-29 14:09:02,Sonic's Ultimate Genesis Collection,3030-24218,secretcode
4,2010-06-29 14:49:30,Singularity,3030-21144,excellr8
5,2010-06-29 15:57:05,Transformers: War for Cybertron,3030-29405,strongprotector
3,2010-06-29 15:59:45,Uncharted: Drake's Fortune,3030-13992,kashif1
3,2010-06-29 16:06:30,Naughty Bear,3030-29539,senote
1,2010-06-29 17:53:17,Naughty Bear,3030-29539,berezov
5,2010-06-29 18:48:28,Red Dead Redemption,3030-25249,chunkybubb
4,2010-06-29 20:05:44,APB,3030-20985,liquid1024
2,2010-06-29 21:16:37,Shrek Forever After,3030-30877,_phara0h_
5,2010-06-29 22:56:08,Uplink,3030-389,sin4profit
4,2010-06-30 06:08:41,EA Sports Active,3030-24481,lil_cheeks
2,2010-06-30 06:54:11,Clive Barker's Jericho,3030-10461,pentigram
4,2010-06-30 08:35:56,Alan Wake,3030-20982,pressstart
4,2010-06-30 09:15:56,Transformers: War for Cybertron,3030-29405,shadowdogg
5,2010-06-30 09:20:29,Dante's Inferno,3030-24827,pentigram
4,2010-06-30 12:18:28,RISK: Factions,3030-29748,timfreilly
5,2010-06-30 13:01:24,Red Dead Redemption,3030-25249,mastercontrol
4,2010-06-30 13:26:32,RISK: Factions,3030-29748,grilledcheez
5,2010-06-30 14:57:35,Chaos Rings,3030-30422,tutuboy95
4,2010-06-30 16:44:06,Tsumi to Batsu: Sora no Kokeisha,3030-23966,gunitver1
4,2010-06-30 18:28:56,Deadly Premonition,3030-29212,silver_dewsky
4,2010-06-30 18:43:19,RISK: Factions,3030-29748,belonpopo
4,2010-06-30 20:39:12,DOOM II,3030-621,deusoma
5,2010-06-30 21:37:52,RISK: Factions,3030-29748,samgrizzy
4,2010-06-30 22:13:57,Transformers: War for Cybertron,3030-29405,kelpplankton
3,2010-07-01 00:06:56,Singularity,3030-21144,maddprodigy
5,2010-07-01 07:08:47,Dark Chronicle,3030-10007,akubar45
4,2010-07-01 08:00:44,Zeno Clash: Ultimate Edition,3030-22011,superharman
3,2010-07-01 08:27:18,Baten Kaitos: Eternal Wings and the Lost Ocean,3030-7958,masterphantom
3,2010-07-01 08:44:07,Deathsmiles,3030-24144,mrsomeone77
3,2010-07-01 10:37:11,Red Dead Redemption,3030-25249,mattyftm
3,2010-07-01 16:52:58,Blue Dragon,3030-7447,paulusvictor
4,2010-07-02 04:57:42,Dynasty Warriors: Strikeforce,3030-24309,domstercool
4,2010-07-02 08:43:41,Puzzle Quest 2,3030-29289,cincaid
4,2010-07-02 08:46:52,Tsumi to Batsu: Sora no Kokeisha,3030-23966,mrsomeone77
4,2010-07-02 13:00:22,Tales of Eternia,3030-595,daavpuke
4,2010-07-02 19:49:42,Transformers: War for Cybertron,3030-29405,jdub_xl
5,2010-07-02 20:57:37,Snoopy Flying Ace,3030-24417,sjschmidt93
2,2010-07-02 23:14:45,Naughty Bear,3030-29539,t00muchsteeze
3,2010-07-03 03:33:29,Naughty Bear,3030-29539,yanngc33
4,2010-07-03 06:34:23,Singularity,3030-21144,paradox121
5,2010-07-03 10:21:34,Dragon Quest V: Tenkuu no Hanayome,3030-7197,plasticpals
4,2010-07-03 15:48:40,Alpha Protocol,3030-20984,mercanis
4,2010-07-03 23:17:59,Red Dead Redemption,3030-25249,reddogdl
5,2010-07-03 23:19:35,Uncharted 2: Among Thieves,3030-22420,reddogdl
4,2010-07-03 23:20:37,Operation Flashpoint: Dragon Rising,3030-21665,reddogdl
4,2010-07-03 23:21:29, Need for Speed: SHIFT,3030-25225,reddogdl
5,2010-07-03 23:22:34,Demon's Souls,3030-24057,reddogdl
5,2010-07-03 23:23:25,Brütal Legend,3030-20700,reddogdl
3,2010-07-04 08:57:04,Puzzle Quest 2,3030-29289,paj89
5,2010-07-04 09:20:33,Red Dead Redemption,3030-25249,insanegamer
3,2010-07-04 10:10:53,Transformers: War for Cybertron,3030-29405,buzz_killington
5,2010-07-04 10:36:28,Sam & Max Episode 303: They Stole Max's Brain,3030-30372,bureksasutlijom
4,2010-07-04 13:46:16,Alan Wake,3030-20982,canuckeh
2,2010-07-04 14:06:40,Lucidity,3030-27573,eduardo
3,2010-07-04 14:42:31,Lara Croft Tomb Raider: The Angel of Darkness,3030-6742,cynthesize
5,2010-07-04 16:56:59,Tsumi to Batsu: Sora no Kokeisha,3030-23966,destr0yman
3,2010-07-04 17:01:48,Hikari Shinwa: Palutena no Kagami,3030-15154,rjay_64
4,2010-07-04 21:36:15,Uncharted 2: Among Thieves,3030-22420,akonnick
4,2010-07-05 05:59:39,Red Faction: Guerrilla,3030-21125,akonnick
1,2010-07-05 07:04:05,Lumines: Puzzle Fusion,3030-5057,akonnick
1,2010-07-05 07:11:09,Metal Gear Solid: Portable Ops,3030-14555,akonnick
4,2010-07-05 08:07:24,Lost in Nightmares,3030-20569,woodenplatypus
3,2010-07-05 09:57:44,Metal Gear Solid: The Twin Snakes,3030-9594,yummylee
5,2010-07-05 11:50:55,"Orange Box, The",3030-17729,awesomerory
3,2010-07-05 12:14:14,Singularity,3030-21144,berezov
5,2010-07-05 12:44:54,Just Cause 2,3030-20742,majorbrusselsxi
5,2010-07-05 13:00:50,Wizard 101,3030-23092,drozzy
2,2010-07-05 13:24:04,Animal Crossing: City Folk,3030-21096,sirpenguin
5,2010-07-05 17:28:46,Gears of War (Limited Collector's Edition),3030-12231,arkanearkade
3,2010-07-05 19:22:16,Metal Gear Solid: Peace Walker,3030-26817,mrsomeone77
4,2010-07-05 20:45:51,Mario Kart Wii,3030-20645,secretcode
5,2010-07-05 20:51:10,Super Mario Galaxy,3030-16094,secretcode
3,2010-07-05 21:41:38,Blur,3030-25961,chernobylcow
5,2010-07-05 22:54:24, Need for Speed: SHIFT,3030-25225,skyline7284
3,2010-07-05 23:00:01,Transformers: War for Cybertron,3030-29405,abbacuus
4,2010-07-06 01:02:48,Singularity,3030-21144,bradgrenz
4,2010-07-06 01:39:41,Crackdown 2,3030-26790,linkin10362
4,2010-07-06 04:01:56,Crackdown 2,3030-26790,grendelpr1me
3,2010-07-06 05:25:45,Crackdown 2,3030-26790,gruntsavage
4,2010-07-06 07:28:40,Tales of Monkey Island Chapter 3: Lair of the Leviathan,3030-26778,adrenaline
2,2010-07-06 09:34:49,Darkspawn Chronicles,3030-20738,berezov
5,2010-07-06 11:31:51,Metal Gear Solid: Peace Walker,3030-26817,gamebelongtous
3,2010-07-06 13:00:12,Tsumi to Batsu: Sora no Kokeisha,3030-23966,flabbergastrate
3,2010-07-06 13:01:30,RISK: Factions,3030-29748,gkozma
4,2010-07-06 14:29:01,Kaze no Klonoa: Door to Phantomile,3030-9546,gamebelongtous
4,2010-07-06 15:34:16,Ninety-Nine Nights 2,3030-24042,wobbie_wu
3,2010-07-06 15:44:58,Sniper: Ghost Warrior,3030-30566,bollard
5,2010-07-06 15:58:22,Uncharted 2: Among Thieves,3030-22420,rdav1109
5,2010-07-06 16:07:23,Killzone 2,3030-20601,rdav1109
4,2010-07-06 16:34:53,Capcom Classics Collection Reloaded,3030-9500,mko619
4,2010-07-06 17:18:45,Leliana's Song,3030-20738,berezov
5,2010-07-06 17:43:06,Half-Life 2,3030-1539,deaddevotion
3,2010-07-06 19:03:38,Alpha Protocol,3030-20984,mikeinsc
3,2010-07-06 20:02:48,Alan Wake,3030-20982,gamebelongtous
4,2010-07-06 20:11:15,Angry Birds,3030-30199,sw0rdfish
5,2010-07-06 20:43:37,Alan Wake,3030-20982,inktoid
5,2010-07-07 02:59:41,Split/Second,3030-25523,birkettsblog
4,2010-07-07 07:23:27,Assassin's Creed II,3030-22928,insanegamer
5,2010-07-07 08:00:51,Fable II,3030-20514,insanegamer
4,2010-07-07 08:48:56,Wander to Kyozou,3030-6522,gamebelongtous
4,2010-07-07 13:13:56,Age of Zombies,3030-29991,willyfoureyes
2,2010-07-07 16:34:48,Sniper: Ghost Warrior,3030-30566,snazzle
5,2010-07-07 16:49:46,Alan Wake,3030-20982,alphazero
5,2010-07-07 21:05:15,Red Dead Redemption,3030-25249,mrsomeone77
3,2010-07-07 21:18:47,Crackdown 2,3030-26790,darth_jacen
4,2010-07-07 21:57:52,Killzone 2,3030-20601,carnin
5,2010-07-07 23:53:34,Eversion (Steam),3030-31633,psoplayer
4,2010-07-08 05:30:23,Alan Wake,3030-20982,kombat
3,2010-07-08 05:39:02,Tom Clancy's Splinter Cell: Conviction,3030-20464,kombat
5,2010-07-08 05:50:38,Cave Story,3030-20124,wess
4,2010-07-08 06:48:47,Tales of Monkey Island Chapter 4: The Trial and Execution of Guybrush Threepwood ,3030-26779,adrenaline
5,2010-07-08 07:34:58,Crackdown 2,3030-26790,patkday
3,2010-07-08 08:03:46,Final Fight: Double Impact,3030-29287,twboyd
3,2010-07-08 08:21:44,Army of Two: The 40th Day,3030-25565,twboyd
5,2010-07-08 08:34:20,Bionic Commando Rearmed,3030-20483,kalmis
4,2010-07-08 08:35:12,Bayonetta,3030-20710,twboyd
4,2010-07-08 08:45:27,RISK: Factions,3030-29748,paj89
2,2010-07-08 09:01:29,Meteos: Disney Magic,3030-6560,ruinrunner
5,2010-07-08 10:07:24,MAG,3030-21116,frostler
4,2010-07-08 11:49:30,Blood Omen: Legacy of Kain,3030-8736,arrendusk
4,2010-07-08 12:26:05,RISK: Factions,3030-29748,canuckeh
5,2010-07-08 13:30:49,Plants vs. Zombies,3030-25709,andrewg009
4,2010-07-08 13:35:01,SNK vs. Capcom: Card Fighters DS,3030-23129,andrewg009
4,2010-07-08 13:38:26,Agarest Senki,3030-27113,andrewg009
2,2010-07-08 13:46:22,Lost Planet 2,3030-25413,andrewg009
1,2010-07-08 13:48:50,Things on Wheels,3030-23263,andrewg009
5,2010-07-08 13:51:50,Rocket Knight,3030-28906,andrewg009
5,2010-07-08 13:54:12,Alan Wake,3030-20982,andrewg009
5,2010-07-08 13:56:45,Blur,3030-25961,andrewg009
3,2010-07-08 15:00:17,Final Fantasy XIII,3030-20664,meatxbeatsxman
3,2010-07-08 18:31:04,Modern Warfare 2,3030-24713,mariussmit
4,2010-07-08 20:27:53,Red Faction: Guerrilla,3030-21125,mxc361
5,2010-07-08 22:37:23,Mario & Luigi RPG 3!!!,3030-23983,tuque
5,2010-07-09 03:53:11,Red Dead Redemption,3030-25249,outlawtotheend
5,2010-07-09 09:58:53,Blacklight: Tango Down,3030-30185,shimastu
2,2010-07-09 11:55:33,Duke Nukem: Manhattan Project,3030-7042,thatfrood
3,2010-07-09 14:15:25,Tom Clancy's Splinter Cell: Conviction,3030-20464,exists
5,2010-07-09 14:21:42,Red Dead Redemption,3030-25249,exists
4,2010-07-09 14:48:34,TOCA Race Driver 3,3030-13734,narley
4,2010-07-09 15:16:19,Tsumi to Batsu: Sora no Kokeisha,3030-23966,onemanx
5,2010-07-09 16:26:32,Blacklight: Tango Down,3030-30185,druxk
4,2010-07-09 16:54:04,Alpha Protocol,3030-20984,deathfromace
4,2010-07-09 17:25:08,UFC Undisputed 2010,3030-29376,warwicklax24
5,2010-07-09 17:35:46,Borderlands,3030-20487,warwicklax24
5,2010-07-09 17:51:00,The Secret Armory of General Knoxx,3030-20487,warwicklax24
4,2010-07-09 18:15:46,Transformers: War for Cybertron,3030-29405,yodasdarkside
2,2010-07-09 19:56:34,Crackdown 2,3030-26790,wiredfolf
3,2010-07-09 20:31:28,Cue Sports: Snooker vs Billiards,3030-24406,rjay_64
4,2010-07-09 21:40:39,Mario Kart Wii,3030-20645,rjay_64
4,2010-07-09 23:27:57,Wario Land: Shake It!,3030-20963,plasticpals
3,2010-07-09 23:53:33,Freshly Picked - Tingle's Rosy Rupeeland,3030-21239,hizongo
4,2010-07-10 00:45:46,Modern Warfare 2,3030-24713,lilman1101
5,2010-07-10 03:49:35,Super Street Fighter IV,3030-28437,coolmode2004
3,2010-07-10 04:33:37,Tom Clancy's Splinter Cell: Conviction,3030-20464,killydarko
2,2010-07-10 11:35:54,Red Steel 2,3030-22361,akonnick
5,2010-07-10 11:54:17,Super Mario Galaxy 2,3030-26839,web966
4,2010-07-10 12:12:14,Tales of Monkey Island Chapter 5: Rise of the Pirate God,3030-26780,adrenaline
3,2010-07-10 14:04:09,Skate 3,3030-28135,aurahack
3,2010-07-10 15:01:14,Brütal Legend,3030-20700,grumbel
4,2010-07-10 19:22:45,Green Day: Rock Band,3030-29439,gleasonryan
5,2010-07-10 19:24:30,Alan Wake,3030-20982,gleasonryan
4,2010-07-10 19:43:41,Crackdown 2,3030-26790,hodgins333
4,2010-07-10 19:44:39,Skate 3,3030-28135,misterbananafoam
5,2010-07-10 21:07:31,Killzone 2,3030-20601,alwaysangry
3,2010-07-10 21:50:40,Rocket Knight,3030-28906,bluepixie
5,2010-07-10 23:17:29,Prince of Persia: The Sands of Time,3030-5235,ferginator4k
4,2010-07-10 23:50:57,Snoopy Flying Ace,3030-24417,phedia
5,2010-07-11 00:46:18,Prince of Persia: Warrior Within,3030-17357,ferginator4k
5,2010-07-11 01:07:08,Prince of Persia: The Two Thrones,3030-21380,ferginator4k
4,2010-07-11 01:26:45,Command & Conquer: Red Alert 3,3030-20660,ferginator4k
5,2010-07-11 02:01:52,Team Fortress 2 (Retail Standalone),3030-18162,ferginator4k
5,2010-07-11 02:53:44,Red Dead Revolver,3030-8440,regularassmilk
3,2010-07-11 03:37:56,Puzzle Agent,3030-31059,thwak
3,2010-07-11 05:07:08,Puzzle Agent,3030-31059,bureksasutlijom
4,2010-07-11 05:29:01,H.E.R.O. (Game Room),3030-4430,kalmis
5,2010-07-11 10:12:16,Beat Hazard,3030-29407,rentfn
3,2010-07-11 12:03:58,Crackdown 2,3030-26790,fireprince
3,2010-07-11 14:12:31,Sonic & Sega All-Stars Racing with Banjo-Kazooie,3030-26657,ldhudsonjr
4,2010-07-11 16:57:16,Marvel Super Heroes,3030-12903,sepultallica86
4,2010-07-11 19:00:34,Sonic & Sega All-Stars Racing with Banjo-Kazooie,3030-26657,deusoma
4,2010-07-11 19:14:26,Singularity,3030-21144,skittles
4,2010-07-11 20:39:20,"Orange Box, The",3030-17729,holabendez
3,2010-07-11 20:45:51,Rise to Honor,3030-13809,regularassmilk
4,2010-07-11 23:04:15,Puzzle Agent,3030-31059,thewoj
5,2010-07-11 23:10:41,Pocket Monsters SoulSilver,3030-26372,junior_ain
4,2010-07-11 23:27:47,Fallout 3,3030-20504,kindredwarr
4,2010-07-11 23:41:08,Puzzle Agent,3030-31059,moistjohn
5,2010-07-11 23:52:13,RISK: Factions,3030-29748,superharman
3,2010-07-12 07:19:45,GUN,3030-8873,sup909
4,2010-07-12 07:46:51,Prince of Persia: The Forgotten Sands,3030-29321,druxk
5,2010-07-12 07:49:09,Alan Wake,3030-20982,druxk
5,2010-07-12 13:31:31,Batman: Arkham Asylum,3030-23245,bakemono666
4,2010-07-12 16:07:20,Order Up!,3030-20924,ikilledthetoilet
4,2010-07-12 16:22:50,Puzzle Agent,3030-31059,walkertr77
4,2010-07-12 17:21:05,Earthworm Jim HD,3030-11133,canuckeh
5,2010-07-12 17:31:13,Rittai Picross,3030-23984,chocolatecoffin
4,2010-07-12 20:03:25,Guitar Hero 5,3030-24711,tissueshoe
4,2010-07-12 20:05:33,Doc Louis's Punch-Out!!,3030-27336,tissueshoe
5,2010-07-12 20:13:52,Rock Band 2,3030-20714,tissueshoe
5,2010-07-12 20:16:37,Mario & Luigi RPG 3!!!,3030-23983,tissueshoe
5,2010-07-12 20:17:57,Ratchet & Clank,3030-18309,tissueshoe
5,2010-07-12 20:19:09,The Beatles: Rock Band (Limited Edition Premium Bundle),3030-24667,tissueshoe
4,2010-07-12 20:20:14,The Legend of Zelda: Spirit Tracks,3030-25657,tissueshoe
3,2010-07-12 20:28:20,Game & Watch Collection,3030-15254,tissueshoe
4,2010-07-12 20:30:17,Wii Sports Resort,3030-21098,tissueshoe
5,2010-07-12 20:32:47,Wander to Kyozou,3030-6522,tissueshoe
5,2010-07-12 20:33:35,Portal,3030-21170,tissueshoe
5,2010-07-12 20:34:24,Pokémon Gold,3030-8210,tissueshoe
5,2010-07-12 21:52:13,Super Mario Galaxy 2,3030-26839,jjweatherman
3,2010-07-13 03:28:04,Crackdown 2,3030-26790,vastolorde77
5,2010-07-13 06:20:12,FIFA 10,3030-26702,moloney
4,2010-07-13 07:19:14,Crackdown 2,3030-26790,gamebelongtous
5,2010-07-13 08:24:24,Lair,3030-9387,grumbel
4,2010-07-13 08:41:16,Green Day: Rock Band,3030-29439,majorbrusselsxi
3,2010-07-13 12:10:58,Operation Flashpoint: Dragon Rising,3030-21665,trap_mastacs
2,2010-07-13 12:15:48,Uncharted 2: Among Thieves,3030-22420,juggaloacidman
5,2010-07-13 12:57:13,Condemned: Criminal Origins,3030-8804,themartyr
3,2010-07-13 14:13:12,Tom Clancy's Splinter Cell: Conviction,3030-20464,ominym
4,2010-07-13 15:10:16,Ratchet & Clank Future: A Crack in Time,3030-25673,gungrave45
4,2010-07-13 17:40:00,Wild Arms,3030-2222,rainbowroadover9000toads
5,2010-07-13 18:17:18,Just Cause 2,3030-20742,sourmillennia
5,2010-07-13 18:26:20,Viva Piñata,3030-2168,toshioville
5,2010-07-13 18:33:55,Final Fantasy XIII,3030-20664,thunderstarter
4,2010-07-13 20:24:19,Plants vs. Zombies,3030-25709,majormitch
5,2010-07-13 20:53:36,Panzer Dragoon II Zwei,3030-9353,devosion
1,2010-07-14 02:38:50,WET,3030-21984,insanegamer
3,2010-07-14 07:36:58,Noby Noby Boy,3030-23579,canuckeh
5,2010-07-14 11:11:31,Super Mario Galaxy 2,3030-26839,tissueshoe
5,2010-07-14 11:49:31,Singularity,3030-21144,duxa
4,2010-07-14 14:45:25,Battlefield: Bad Company 2,3030-25246,xp0svolc0mx
4,2010-07-14 18:25:44,Chotto Panel de Pon,3030-25167,olimar_91
5,2010-07-14 23:46:00,Alan Wake,3030-20982,russiandrink
5,2010-07-15 01:07:56,GoldenEye 007,3030-3166,jonathand
3,2010-07-15 01:35:45,Deadliest Warrior,3030-29790,revenge
5,2010-07-15 03:51:03,Persona 3 Portable,3030-27861,eroticfishcake
4,2010-07-15 04:33:13,Metal Gear Solid: Peace Walker,3030-26817,chris2klee
4,2010-07-15 05:39:16,Mirror's Edge,3030-21213,uberdominator
3,2010-07-15 06:46:43,Duke Nukem: Manhattan Project,3030-7042,dezm0nd
4,2010-07-15 14:04:21,Blacklight: Tango Down,3030-30185,snazzle
2,2010-07-15 16:32:15,Deadliest Warrior,3030-29790,cloudleet
1,2010-07-15 17:14:48,Pac-Man,3030-7624,sepultallica86
2,2010-07-15 17:48:00,Army of Two: The 40th Day,3030-25565,holabendez
4,2010-07-15 18:36:00,DeathSpank,3030-21733,canuckeh
5,2010-07-15 20:13:09,DeathSpank,3030-21733,t00muchsteeze
3,2010-07-15 20:48:31,DeathSpank,3030-21733,juvenfly
5,2010-07-15 23:32:10,NCAA Football 11,3030-30003,strike11249
4,2010-07-16 12:15:12,DeathSpank,3030-21733,mario2544
4,2010-07-16 12:44:15,Tsumi to Batsu: Sora no Kokeisha,3030-23966,willyfoureyes
4,2010-07-16 16:02:50,Deathsmiles,3030-24144,dolphin_butter
3,2010-07-16 16:23:07,The Last Airbender,3030-30601,sarumarine
5,2010-07-16 16:25:55,Super Street Fighter IV,3030-28437,zombiejesus212
4,2010-07-16 17:24:09, LEGO Harry Potter: Years 1-4,3030-26753,korsair_13
3,2010-07-16 19:14:02,Naughty Bear,3030-29539,silver_dewsky
4,2010-07-16 19:30:14,Crackdown 2,3030-26790,silver_dewsky
4,2010-07-16 19:32:49,Dark Sector,3030-20497,patrickcrider
4,2010-07-16 20:33:57,Deadliest Warrior,3030-29790,weemadando
5,2010-07-16 21:55:13,DeathSpank,3030-21733,abbacuus
5,2010-07-16 23:07:43,Mother 3,3030-3864,plasticpals
5,2010-07-16 23:26:02,ModNation Racers,3030-26848,krillian28
3,2010-07-17 00:47:41,Deathsmiles,3030-24144,druxk
4,2010-07-17 05:29:34,Singularity,3030-21144,jdub_xl
5,2010-07-17 05:44:12,Sky Crawler: Innocent Aces (?),3030-24051,danimal_furry
3,2010-07-17 06:01:54,DeathSpank,3030-21733,makari
4,2010-07-17 10:37:11,Tomb Raider: Underworld,3030-20694,lewigi2012
5,2010-07-17 10:55:03,Golden Sun: The Lost Age,3030-4277,kalmis
2,2010-07-17 12:20:07,Alpha Protocol,3030-20984,librariangmr
5,2010-07-17 12:52:43,Red Dead Redemption,3030-25249,giantstalker
4,2010-07-17 15:50:33,Darksiders,3030-20991,birkettsblog
1,2010-07-17 17:17:00,Crackdown 2,3030-26790,kindredwarr
4,2010-07-17 19:40:49,Ghost Squad,3030-20519,loopy_101
2,2010-07-17 19:42:12,Silpheed: The Lost Planet,3030-14526,loopy_101
4,2010-07-17 19:45:47,Quake III: Revolution,3030-3874,loopy_101
3,2010-07-17 19:49:25,Sonic Gems Collection,3030-14113,loopy_101
5,2010-07-17 19:51:05,Virtua Fighter 4,3030-4313,loopy_101
2,2010-07-17 19:53:24,Afro Samurai,3030-20922,loopy_101
3,2010-07-17 19:55:17,Soldier of Fortune: Gold Edition,3030-22547,loopy_101
4,2010-07-17 19:56:49,Geometry Wars: Galaxies,3030-16151,loopy_101
4,2010-07-17 20:00:56,Sonic Unleashed,3030-20953,loopy_101
2,2010-07-17 20:03:22,Call of Duty: Finest Hour,3030-3232,loopy_101
1,2010-07-17 20:27:51,Secret Service,3030-23907,catfishmitch88
4,2010-07-17 21:37:26,Rule of Rose,3030-12788,librariangmr
3,2010-07-17 21:47:57,Skate 3,3030-28135,sourmillennia
2,2010-07-17 22:17:51,Bionic Commando,3030-20470,ninja_dozer
3,2010-07-18 04:00:59,Aquaria,3030-6630,kalmis
4,2010-07-18 05:20:15,BioShock 2,3030-20827,insanegamer
4,2010-07-18 08:17:17,Beyond Good & Evil,3030-15835,eulogize_my_baked_goods
5,2010-07-18 08:26:51,Vampire: The Masquerade - Bloodlines,3030-16426,eulogize_my_baked_goods
3,2010-07-18 08:28:52,Shatter,3030-26465,canuckeh
5,2010-07-18 08:44:26,Half-Life 2,3030-1539,eulogize_my_baked_goods
5,2010-07-18 09:31:43,Yosumin!,3030-25947,dragonbloodthirsty
5,2010-07-18 09:34:42,Monkey Island 2: LeChuck's Revenge: Special Edition,3030-10528,kalmis
3,2010-07-18 11:43:56,Puzzle Agent,3030-31059,scheds
5,2010-07-18 12:50:57,Raw Danger,3030-18977,trophyhunter
3,2010-07-18 13:32:46,Eat Lead: The Return of Matt Hazard,3030-23974,loopy_101
3,2010-07-18 13:33:18,Eat Lead: The Return of Matt Hazard,3030-23974,loopy_101
4,2010-07-18 13:36:38,Dead Space Extraction,3030-25358,loopy_101
4,2010-07-18 14:07:30,Call of Duty 2: Big Red One,3030-16711,loopy_101
4,2010-07-18 14:09:48,Crazy Taxi,3030-9112,loopy_101
4,2010-07-18 14:46:48,Infinite Space,3030-24075,giantstalker
4,2010-07-18 15:15:31,The House of the Dead: Overkill,3030-23425,loopy_101
3,2010-07-18 15:17:40,Call of Duty 3,3030-7524,loopy_101
4,2010-07-18 15:21:00,Serious Sam,3030-65,loopy_101
3,2010-07-18 15:23:51,Dead Rising: Zombie no Ikenie,3030-21336,loopy_101
4,2010-07-18 15:29:22,Manhunt 2,3030-21258,loopy_101
3,2010-07-18 15:32:56,Turok:  Evolution,3030-3171,loopy_101
4,2010-07-18 15:34:52,Halo 3: ODST,3030-24035,loopy_101
5,2010-07-18 15:38:41,Guitar Hero III: Legends of Rock,3030-4031,loopy_101
3,2010-07-18 15:42:11,Just Cause,3030-18163,loopy_101
3,2010-07-18 15:45:25,TimeShift,3030-6338,loopy_101
4,2010-07-18 15:48:59,Prince of Persia: Rival Swords,3030-21603,loopy_101
3,2010-07-18 15:51:39,Grand Theft Auto: Liberty City Stories,3030-6731,loopy_101
3,2010-07-18 16:24:30,Rhapsody: A Musical Adventure,3030-831,disgaeamad
3,2010-07-18 16:52:38,Grand Theft Auto IV,3030-20457,chilipeppersman
5,2010-07-18 18:52:44,Super Mario Galaxy 2,3030-26839,rocketfish
4,2010-07-18 22:05:45,Deadliest Warrior,3030-29790,shadowxor
3,2010-07-19 01:17:36,Blacklight: Tango Down (Games on Demand),3030-30185,sacerdos87
5,2010-07-19 03:17:56,Resident Evil 4 (Collector's Edition),3030-1578,astrotriforce
4,2010-07-19 09:16:36,Deadliest Warrior,3030-29790,epsilonse
4,2010-07-19 10:18:44,Silent Hill: Shattered Memories,3030-25707,beautifulspacecowboy
4,2010-07-19 10:41:31,Unreal Tournament III,3030-10955,loopy_101
5,2010-07-19 10:43:04,No More Heroes,3030-5581,loopy_101
3,2010-07-19 10:49:21,Star Wars: The Force Unleashed,3030-20626,loopy_101
4,2010-07-19 10:54:17,Quake 4,3030-13683,loopy_101
2,2010-07-19 11:32:44,Virtua Cop: Elite Edition,3030-31646,loopy_101
5,2010-07-19 12:01:30,Red Dead Redemption,3030-25249,sam_i_am
4,2010-07-19 12:38:38,DeathSpank,3030-21733,brogue
4,2010-07-19 12:41:53,Persona 3 Portable,3030-27861,pepsiman
4,2010-07-19 12:50:32,The Simpsons: Hit & Run,3030-3157,edgeworth
5,2010-07-19 13:56:00,LIMBO,3030-30380,woodelf86
5,2010-07-19 15:45:19,Dragon Quest IX: Hoshizora no Mamoribito ,3030-21666,solar123
5,2010-07-19 15:45:46,LIMBO,3030-30380,mau64
5,2010-07-19 16:00:50,Gears of War 2 (Limited Collector's Edition),3030-20662,sgthalka
4,2010-07-19 18:53:06,DeathSpank,3030-21733,scheds
